A,B,C,D,E,F,G,H,I,J
0.3691173,0.27127087,0.38818395,0.45203498,0.615252,0.7195056,0.5758437,0.3976355,0.4079428,0.12671849
0.6914244,0.49372333,0.45089298,0.30739906,0.71140724,0.1630611,0.61836165,0.70073044,0.56296134,0.59951293
0.3568892,0.20430952,0.7242362,0.36234382,0.6051514,0.7812823,0.49775675,0.67008984,0.3875228,0.69569606
0.2785286,0.7691704,0.5320686,0.5897768,0.5250756,0.5695664,0.94728696,0.6839415,0.41988054,0.48548046
0.7289217,0.46548906,0.47284672,0.4018838,0.5611154,0.4590279,0.5977136,0.62695867,0.8531269,0.77720517
0.43449026,0.4209944,0.50734407,0.48403284,0.7066356,0.58557737,0.583244,0.45300946,0.2529529,0.76183337
0.48181722,0.46989945,0.5190879,0.4092258,0.45380738,0.5519755,0.5285671,0.47278073,0.55539244,0.44935507
0.27652064,0.46778435,0.32439554,0.76514584,0.59770787,0.48411697,0.4766464,0.33281517,0.68764925,0.54969215
0.45340353,0.5162947,0.47759277,0.17918134,0.54940087,0.53933275,0.40922365,0.5600755,0.3140281,0.6425687
0.40990564,0.21017198,0.5368952,0.56293386,0.45413518,0.6659927,0.4923009,0.4530502,0.59227794,0.35072264
0.6009443,0.54679686,0.40947112,0.6312829,0.61741865,0.5382017,0.6654676,0.49546623,0.46128058,0.3974378
0.14959382,0.6483676,0.56881064,0.48791546,0.7604721,0.6454246,0.5240477,0.45582262,0.63001704,0.4806288
0.64601177,0.8202471,0.57787645,0.3339196,0.46201172,0.68760735,0.73254293,0.71395874,0.4516844,0.5138344
0.23823775,0.58167493,0.68521434,0.24371639,0.53667057,0.34204128,0.5579669,0.55638546,0.63281494,0.713677
0.6140747,0.70849526,0.46956408,0.76696897,0.68938184,0.48882776,0.6660041,0.6303351,0.36184394,0.6966779
0.50008696,0.44343725,0.5533339,0.53490543,0.43849197,0.27901775,0.6829483,0.5399807,0.39346263,0.46718025
0.7407297,0.5889803,0.34804717,0.55045336,0.50580263,0.25417635,0.56668997,0.41936773,0.4131303,0.5522313
0.72799075,0.16473955,0.1926518,0.2998902,0.37052277,0.30335736,0.4006463,0.18481694,0.38932502,0.5849866
0.5553878,0.3666395,0.29982546,0.41954157,0.33552173,0.38584608,0.60467094,0.47816917,0.29269207,0.59700453
0.5787084,0.3093732,0.26869458,0.35613725,0.42655462,0.2737406,0.36891383,0.36794475,0.45528525,0.42900434
0.5787084,0.3093732,0.26869458,0.35613725,0.42655462,0.2737406,0.36891383,0.36794475,0.45528525,0.42900434
0.57879364,0.30903208,0.26845324,0.35575268,0.42683643,0.27276185,0.36767042,0.36738336,0.4568521,0.42779443
0.578794,0.30903006,0.26845142,0.35575032,0.42683744,0.2727543,0.36766395,0.36738053,0.45686767,0.4277869
0.578794,0.30903003,0.2684514,0.35575032,0.42683747,0.27275425,0.36766392,0.36738053,0.4568678,0.42778683
0.578794,0.30903003,0.2684514,0.35575032,0.42683744,0.27275425,0.36766392,0.36738053,0.4568678,0.42778683
0.578794,0.30903003,0.2684514,0.35575032,0.42683747,0.27275425,0.36766392,0.36738053,0.4568678,0.42778683
0.578794,0.30903003,0.2684514,0.35575032,0.42683744,0.27275425,0.36766392,0.36738053,0.4568678,0.42778683
0.578794,0.30903003,0.2684514,0.35575032,0.42683747,0.27275425,0.36766392,0.36738053,0.4568678,0.42778683
0.578794,0.30903003,0.2684514,0.35575032,0.42683744,0.27275425,0.36766392,0.36738053,0.4568678,0.42778683
