A,B,C,D,E,F,G,H,I,J
0.425726,0.496573,0.6117996,0.30355585,0.3880258,0.38603696,0.13975838,0.24654469,0.30324137,0.2342003
0.1276842,0.29903293,0.4321221,0.4601899,0.30554804,0.47572127,0.63668996,0.31390408,0.34739628,0.58450013
0.34241775,0.30572295,0.19418986,0.6800861,0.64875966,0.3632546,0.707538,0.50687623,0.19360305,0.40606004
0.65695345,0.27904484,0.61793363,0.094910905,0.6033208,0.48476988,0.24677259,0.5666777,0.27030087,0.41764894
0.3703228,0.27828598,0.6724208,0.58435625,0.6345493,0.47637093,0.30961388,0.49376133,0.34093916,0.62192696
0.5201189,0.44709173,0.4343029,0.3505493,0.48267174,0.5891332,0.44498485,0.4212841,0.48281658,0.178443
0.2473058,0.061097734,0.63534486,0.47840112,0.706601,0.49934432,0.029273044,0.86875594,0.43326157,0.6432999
0.56463104,0.592906,0.32701662,0.5304479,0.15348294,0.6577521,0.2696405,0.5501775,0.5010818,0.42626992
0.32122627,0.45388797,0.3438708,0.48662958,0.5553077,0.58377916,0.33677453,0.61856794,0.22059707,0.81276226
0.63709885,0.7861762,0.34841716,0.21956173,0.4508077,0.6388905,0.40109435,0.6908073,0.1449985,0.54677254
0.46155372,0.51338136,0.48622835,0.64482963,0.6058032,0.7302516,0.55005723,0.57892567,0.4008668,0.53812355
0.6282017,0.52100646,0.54071397,0.35169318,0.5286756,0.52900726,0.3278141,0.62622976,0.66449684,0.4880654
0.54470026,0.36043233,0.53299457,0.3519216,0.39400533,0.682255,0.5234828,0.53089297,0.5198599,0.6808893
0.47100437,0.5267499,0.4120001,0.5196966,0.6979283,0.7387489,0.38991973,0.7502297,0.5102911,0.455274
0.38105485,0.59069455,0.41007835,0.48056436,0.49817947,0.6292569,0.58956975,0.9081151,0.6009634,0.5495406
0.6395422,0.66944456,0.5882713,0.6106095,0.45432258,0.75185055,0.77554804,0.6650436,0.514686,0.59746873
0.60470057,0.5555973,0.7427164,0.74902505,0.40260068,0.4390636,0.49134704,0.5993857,0.5925986,0.6040044
0.4188547,0.636538,0.51685286,0.6420919,0.6746848,0.42713675,0.4071965,0.29810232,0.8247297,0.7453
0.6917988,0.46953848,0.5584723,0.44070935,0.632456,0.18553953,0.3827483,0.45698568,0.5348642,0.61980087
0.23878184,0.15718697,0.36635184,0.52891386,0.47105068,0.23378003,0.38566327,0.12853225,0.2905252,0.32749754
0.23878184,0.15718697,0.36635184,0.52891386,0.47105068,0.23378003,0.38566327,0.12853225,0.2905252,0.32749754
0.23635472,0.15352806,0.36623397,0.52995783,0.47001228,0.23408175,0.38567486,0.123578444,0.28894478,0.3260994
0.23634002,0.15348083,0.36623394,0.5299703,0.47000593,0.23408344,0.3856749,0.123511836,0.28893498,0.32609358
0.23633994,0.15348023,0.36623394,0.52997047,0.4700059,0.23408344,0.3856749,0.12351094,0.28893492,0.32609355
0.23633994,0.15348022,0.36623394,0.52997047,0.4700059,0.23408344,0.3856749,0.12351093,0.28893495,0.32609355
0.23633994,0.15348022,0.36623394,0.52997047,0.4700059,0.23408344,0.3856749,0.12351091,0.28893495,0.32609355
0.23633994,0.15348022,0.36623394,0.52997047,0.4700059,0.23408344,0.3856749,0.12351094,0.28893495,0.32609355
0.23633994,0.15348022,0.36623394,0.52997047,0.4700059,0.23408344,0.3856749,0.12351093,0.28893495,0.32609355
0.23633994,0.15348022,0.36623394,0.52997047,0.4700059,0.23408344,0.3856749,0.12351091,0.28893495,0.32609355
0.23633994,0.15348022,0.36623394,0.52997047,0.4700059,0.23408344,0.3856749,0.12351094,0.28893495,0.32609355
0.23633994,0.15348022,0.36623394,0.52997047,0.4700059,0.23408344,0.3856749,0.12351093,0.28893495,0.32609355
0.23633994,0.15348022,0.36623394,0.52997047,0.4700059,0.23408344,0.3856749,0.12351091,0.28893495,0.32609355
0.23633994,0.15348022,0.36623394,0.52997047,0.4700059,0.23408344,0.3856749,0.12351094,0.28893495,0.32609355
0.23633994,0.15348022,0.36623394,0.52997047,0.4700059,0.23408344,0.3856749,0.12351093,0.28893495,0.32609355
0.23633994,0.15348022,0.36623394,0.52997047,0.4700059,0.23408344,0.3856749,0.12351091,0.28893495,0.32609355
