A,B,C,D,E,F,G,H,I,J
0.46833423,0.4991009,0.21736388,0.21675771,0.6387308,0.36727303,0.2589232,0.44057652,0.3333547,0.55339664
0.31672573,0.24493086,0.50340825,0.00755927,0.6882258,0.62021,0.43484822,0.27550682,0.4194427,0.35666603
0.38019168,0.43157247,0.4590137,0.24063341,0.5087335,0.14877994,0.38637766,0.5948547,0.5444017,0.42603752
0.54488194,0.19268994,0.5799811,0.15166488,0.52494544,0.60973364,0.36210385,0.6446537,0.3924573,0.4425673
0.64573413,0.36171472,0.3359411,0.35273078,0.5767474,0.6771346,0.61647415,0.7379221,0.19913405,0.22029941
0.38624275,0.63689446,0.5967522,0.59973836,0.5213671,0.6171409,0.6018918,0.5640875,0.4149809,0.6969695
0.40529847,0.63049364,0.3817898,0.57110035,0.58504665,0.5452761,0.6784061,0.34945562,0.5711839,0.5001992
0.72683686,0.89975387,0.9047142,0.51024914,0.62691545,0.5113098,0.53377473,0.3648949,0.29769835,0.49018505
0.71386045,0.4677938,0.4031992,0.57094574,0.5525239,0.5879919,0.39265952,0.58188105,0.49746418,0.49990755
0.6204851,0.43698934,0.5902373,0.48282582,0.7574552,0.6826233,0.54053026,0.585738,0.4320323,0.54029536
0.55781204,0.57346606,0.41367775,0.46316397,0.49064785,0.524936,0.3301434,0.3110368,0.54819655,0.6380391
0.54199606,0.53807604,0.67025644,0.36518344,0.6104218,0.48239,0.621695,0.47787768,0.72747,0.47850618
0.29065147,0.4110771,0.42545086,0.3655612,0.51887715,0.55379766,0.7412584,0.5181951,0.27304098,0.3449845
0.4377951,0.41648868,0.63265646,0.35964656,0.16370496,0.6047586,0.66723263,0.56532377,0.4662224,0.49324384
0.48393163,0.5087305,0.66096264,0.6609303,0.37337932,0.78933424,0.56352884,0.44009575,0.40269944,0.4592564
0.5768236,0.46363762,0.3750438,0.5369167,0.5779707,0.58616066,0.73197794,0.27788082,0.50177616,0.4837189
0.5877667,0.6341696,0.3726461,0.47899237,0.695913,0.60238606,0.55684865,0.12787901,0.6413371,0.29008755
0.5360555,0.47750086,0.501254,0.40306592,0.7395145,0.44908774,0.6264334,0.4490794,0.20895424,0.56620395
0.234481,0.61632955,0.5995221,0.50503355,0.5559686,0.5088322,0.32350978,0.5870704,0.43351102,0.7881331
0.31987625,0.2569057,0.452296,0.25441486,0.5387926,0.42280447,0.2788541,0.35781044,0.58053255,0.24781328
0.31987625,0.2569057,0.452296,0.25441486,0.5387926,0.42280447,0.2788541,0.35781044,0.58053255,0.24781328
0.3202351,0.25341225,0.45144147,0.25358632,0.5385108,0.42223567,0.2784461,0.35454774,0.58359075,0.2493068
0.32023662,0.25338912,0.45143646,0.25358278,0.53850615,0.42223194,0.27844262,0.35449928,0.58364666,0.24930245
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.2784426,0.3544986,0.5836476,0.24930246
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.27844262,0.35449857,0.5836476,0.24930248
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.2784426,0.35449857,0.5836476,0.24930246
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.27844262,0.35449857,0.5836476,0.24930248
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.2784426,0.35449857,0.5836476,0.24930246
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.27844262,0.35449857,0.5836476,0.24930248
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.2784426,0.35449857,0.5836476,0.24930246
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.27844262,0.35449857,0.5836476,0.24930248
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.2784426,0.35449857,0.5836476,0.24930246
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.27844262,0.35449857,0.5836476,0.24930248
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.2784426,0.35449857,0.5836476,0.24930246
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.27844262,0.35449857,0.5836476,0.24930248
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.2784426,0.35449857,0.5836476,0.24930246
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.27844262,0.35449857,0.5836476,0.24930248
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.2784426,0.35449857,0.5836476,0.24930246
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.27844262,0.35449857,0.5836476,0.24930248
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.2784426,0.35449857,0.5836476,0.24930246
0.54368746,0.55168873,0.5342075,0.527444,0.25135797,0.2530532,0.7539147,0.508073,0.48906213,0.44412056
0.5943046,0.62964755,0.4762025,0.1825851,0.35995314,0.4372446,0.61574525,0.40957597,0.48770398,0.37915117
0.5890049,0.53950685,0.4119939,0.57777184,0.5989478,0.42524698,0.34328416,0.3045144,0.61053085,0.37484938
0.43193328,0.7045814,0.29697248,0.52082473,0.9521187,0.2873886,0.3386861,0.3637452,0.47824088,0.5622578
0.5413269,0.40229937,0.5928611,0.20989132,0.57722604,0.44656786,0.5107918,0.43181217,0.39449707,0.43759674
0.30652,0.37082508,0.36101905,0.31353113,0.73474294,0.2685799,0.2993058,0.6868296,0.43146852,0.09796609
0.20356005,0.36106312,0.37981686,0.3205284,0.6731152,0.014116215,0.40440083,0.58103186,0.3957507,0.47849372
0.13608974,0.63882023,0.5258156,0.37451172,0.5649163,0.53522843,0.4978045,0.41697013,0.53505516,0.10936567
0.39486578,0.5762433,0.42099056,0.29454222,0.5708963,0.32500124,0.7789516,0.45162186,0.41811708,0.62813866
0.6474336,0.8189632,0.30560637,0.33653298,0.7199598,0.5571006,0.53465056,0.4482248,0.53442067,0.78409994
0.69821674,0.28760338,0.5457118,0.3912178,0.7196163,0.5651856,0.6094616,0.5739214,0.6030793,0.44735074
0.32694378,0.53814405,0.44835576,0.4844676,0.6719676,0.42449817,0.64191943,0.7145054,0.25651783,0.2733963
0.62619317,0.4384295,0.5286316,0.35383174,0.29501015,0.38509884,0.60564417,0.46013188,0.45540392,0.819874
0.6912081,0.47224277,0.2897385,0.15828943,0.69150096,0.54707086,0.8517456,0.63393915,0.42471573,0.22150744
0.49589023,0.37479407,0.67214674,0.40522552,0.63505024,0.6481709,0.8151454,0.30630827,0.45477015,0.8984061
0.42743003,0.4685879,0.59812605,0.5299631,0.44132063,0.40451935,0.80670923,0.540946,0.5868303,0.38540193
0.4147339,0.6256672,0.6432497,0.38142058,0.4309392,0.3430011,0.65351176,0.31505036,0.4755432,0.52859914
0.52867526,0.77266556,0.52132237,0.45231068,0.5024568,0.5353377,0.44206265,0.38040182,0.4321302,0.42667633
0.5151678,0.45396483,0.4956315,0.46336916,0.6228349,0.43908945,0.36376345,0.5606567,0.26200327,0.3254108
0.3211758,0.2550825,0.4516744,0.2543061,0.53986776,0.42234594,0.2792073,0.3574227,0.57742476,0.24907222
0.3211758,0.2550825,0.4516744,0.2543061,0.53986776,0.42234594,0.2792073,0.3574227,0.57742476,0.24907222
0.32024056,0.2534002,0.45143783,0.25358588,0.5385287,0.42223266,0.27844912,0.35454202,0.58353263,0.24930313
0.32023662,0.25338906,0.45143646,0.25358278,0.53850645,0.4222319,0.27844265,0.35449922,0.5836456,0.24930246
0.32023662,0.253389,0.45143646,0.25358275,0.53850603,0.4222319,0.2784426,0.35449857,0.5836476,0.24930248
